paragraph	sentence	mid	title	start	end	notable_types
NEXT represents such notable models as Anja Rubik, Abbey Lee Kershaw, Suvi Koponen, Ana Beatriz Barros, and Arizona Muse.	NEXT represents such notable models as Anja Rubik, Abbey Lee Kershaw, Suvi Koponen, Ana Beatriz Barros, and Arizona Muse.	/m/04ycfmr	Abbey_Lee_Kershaw	51	68	/base/fashionmodels/fashion_model,/people/person
She is the current face of Karl Lagerfeld, GAP in Japan, Dior Beauty and Emporio Armani. In the autumn/winter 2008 campaigns, Vilkevičiūtė replaced Hilary Rhoda as the face of clothing line Etro. She also did a campaign for Louis Vuitton's Mon Monogram range of personalised leather goods. Took her own self-portrait for the new Rag & Bone Do-It-Yourself ad campaign spring 2011 along with models Sasha Pivovarova, Abbey Lee Kershaw, Candice Swanepoel, Karolina Kurkova and Lily Aldridge. As of 2012 she is the model for Calvin Klein's new fragrance "Eternity Aqua for Her".	Took her own self-portrait for the new Rag & Bone Do-It-Yourself ad campaign spring 2011 along with models Sasha Pivovarova, Abbey Lee Kershaw, Candice Swanepoel, Karolina Kurkova and Lily Aldridge.	/m/04ycfmr	Abbey_Lee_Kershaw	125	142	/base/fashionmodels/fashion_model,/people/person
With her win, she moved on to the international level of the competition, held in Tunis, Tunisia. She placed 4th, losing to Ana Mihajlovic of Yugoslavia. Her career started on the runway. She debuted at the Chanel haute couture show JUL 2006. She walked for only a few designers each season thereafter, but in the S/S 09 shows, she got her big break. She walked for over 50 designers internationally, including Shiatzy Chen, Givenchy, Blumarine, Moschino, Diane von Furstenberg, and Versace. Mihalik was one of the fresh faces to land in one of the fourteen covers of V magazine fall 2008 issue; the other fresh faces were Anna Selezneva, and Abbey Lee Kershaw. Each cover boasts a head shot of a famous model, either from the new crop of leading models (Agyness Deyn, Lara Stone, Natasha Poly, Anja Rubik, Daria Werbowy etc.) or the supermodel era (Christy Turlington, Naomi Campbell, Eva Herzigova), it was lensed by duo Inez van Lamsweerde and Vinoodh Matadin.	Mihalik was one of the fresh faces to land in one of the fourteen covers of V magazine fall 2008 issue; the other fresh faces were Anna Selezneva, and Abbey Lee Kershaw.	/m/04ycfmr	Abbey_Lee_Kershaw	151	168	/base/fashionmodels/fashion_model,/people/person
After walking numerous runways in February and March 2009, and appearing in an advertisement campaign for Levi's 501 for the Spring 2009 season. She has also been featured in the Gucci Fall/Winter 2009 campaign, alongside Anja Rubik, Raquel Zimmermann and Abbey Lee Kershaw, and in the Sonia Rykiel Fall/Winter 2009 campaign.	She has also been featured in the Gucci Fall/Winter 2009 campaign, alongside Anja Rubik, Raquel Zimmermann and Abbey Lee Kershaw, and in the Sonia Rykiel Fall/Winter 2009 campaign.	/m/04ycfmr	Abbey_Lee_Kershaw	111	128	/base/fashionmodels/fashion_model,/people/person
Shanina's mother is of Lithuanian heritage, while her father has Pakistani roots. Born and raised in Melbourne, Australia she started modeling when she was 8 years old doing small catalogue gigs for Target and K-Mart, but stopped when she started high school and got accepted into an accelerated program, graduating a year before her classmates. At the age of fifteen, encouraged by others, she entered the Girlfriend Model Competition, the same contest that Abbey Lee Kershaw won years ago, but Shaik did not get very far. While agents were interested in her, she was too young to move to Sydney, so she went on to participate on the Australian reality show Make Me A Supermodel, ending runner-up to Rhys Uhlich.	At the age of fifteen, encouraged by others, she entered the Girlfriend Model Competition, the same contest that Abbey Lee Kershaw won years ago, but Shaik did not get very far.	/m/04ycfmr	Abbey_Lee_Kershaw	113	130	/base/fashionmodels/fashion_model,/people/person
With this year being her third year trying out Shanina scored a breakthrough when she was cast to walk in the 2011 Victoria's Secret Fashion Show, making her the fifth Australian along with Miranda Kerr, Elyse Taylor, Sarah Stephens, and Abbey Lee Kershaw to star in the show. Shaik has also walked for Chanel's Pre-Fall 2012 collection at the Grand Palais in Paris.	With this year being her third year trying out Shanina scored a breakthrough when she was cast to walk in the 2011 Victoria's Secret Fashion Show, making her the fifth Australian along with Miranda Kerr, Elyse Taylor, Sarah Stephens, and Abbey Lee Kershaw to star in the show.	/m/04ycfmr	Abbey_Lee_Kershaw	238	255	/base/fashionmodels/fashion_model,/people/person
June: Tom Cruise, Abbey Lee Kershaw & Edita Vilkevičiūtė	June: Tom Cruise, Abbey Lee Kershaw & Edita Vilkevičiūtė	/m/04ycfmr	Abbey_Lee_Kershaw	18	35	/base/fashionmodels/fashion_model,/people/person
Hans Wiklund (born 17 September 1964) is a Swedish journalist, movie-critic and TV-show host. Wiklund has been working on the show Bionytt on TV4, his own Go C on Canal+ and currently blogs for Lovefilm Sweden. He is married to Emma Wiklund (born Emma Sjöberg) and has two children with her.	He is married to Emma Wiklund (born Emma Sjöberg) and has two children with her.	/m/05ch0k	Emma_Wiklund	17	29	/base/fashionmodels/fashion_model,/film/actor,/people/person,/tv/tv_actor
In 1994, with fellow models Naomi Campbell, Tatjana Patitz, Heather Stewart-Whyte and Emma Wiklund, Terwinghe posed nude in a PETA anti-fur ad. Terwinghe has stated that throughout her modeling career, she has refused to pose wearing fur.	In 1994, with fellow models Naomi Campbell, Tatjana Patitz, Heather Stewart-Whyte and Emma Wiklund, Terwinghe posed nude in a PETA anti-fur ad.	/m/05ch0k	Emma_Wiklund	86	98	/base/fashionmodels/fashion_model,/film/actor,/people/person,/tv/tv_actor
NVP was born with the idea to use the Non-Violence to inspire, motivate and engage the young community in positive action and give them the tools and skills to solve conflicts peacefully. In 1993, Jan Hellman and Rolf Skjöldebrand founded the Non-Violence Project. The best way to achieve the Non-Violence mission was to convince schools and sports clubs to include violence prevention and life skills programs into their basic education schedule. NVP’s concept was first piloted in Sweden with great success. NVP invited the business community to partner in their endeavor and toured roughly 100 cities, spreading the non-violence message. A year later NVP had reached 100 000 students and initiated 300 local projects in Sweden. In 1995, a crowd of people gathered at the Sergel's Square in central Stockholm lighting candles in the shape of the Knotted Gun  Several celebrities participated at the event like model Emma Wiklund, singer Siw Malmkvist, Lill-Babs and the actress Lena Olin. The television host Kristin Kaspersen organized the event.	In 1995, a crowd of people gathered at the Sergel's Square in central Stockholm lighting candles in the shape of the Knotted Gun  Several celebrities participated at the event like model Emma Wiklund, singer Siw Malmkvist, Lill-Babs and the actress Lena Olin.	/m/05ch0k	Emma_Wiklund	187	199	/base/fashionmodels/fashion_model,/film/actor,/people/person,/tv/tv_actor
As co-designer/founder of Heatherette, Rains showed as part of the official New York Fashion week 16 times with his collections over a period of nine years. Outside of New York, Heatherette showed around the world in other fashion weeks including: Tokyo, Kyoto, Moscow, Miami, Mexico City, and Los Angeles. Heatherette shows were attended by hundreds of Celebrities and Taste makers, featured in virtually every fashion trade magazine world wide. Some well known models who walked in the shows included: Naomi Campbell, Devon Aoki, Atong Arjok, Omahyra Mota, Adina Fohlin, Ai Tominaga, Alek Wek, Anouck Lepere, Bridget Hall, Caitriona Balfe, Chanel Iman, Cintia Dicker, Coco Rocha, Darla Baker, Daul Kim, Elise Crombez, Elizabeth Jagger, Erin Heatherton, Eva Herzigova, Flavia de Oliveira, Freja Beha Erichsen, Hannelore Knuts, Isabeli Fontana, Liya Kebede, Lily Cole, Lily Donaldson, Lisa Cant, Lydia Hearst, Mini Anden, Miranda Kerr, Tiiu Kuik, Heather Marks, Hanne Gaby Odiele, Caroline Trentini, Egle Tvirbutaite, Anne Vyalitsyna, Amy Wesson, Caroline Winberg, Raquel Zimmermann, among many more.	Some well known models who walked in the shows included: Naomi Campbell, Devon Aoki, Atong Arjok, Omahyra Mota, Adina Fohlin, Ai Tominaga, Alek Wek, Anouck Lepere, Bridget Hall, Caitriona Balfe, Chanel Iman, Cintia Dicker, Coco Rocha, Darla Baker, Daul Kim, Elise Crombez, Elizabeth Jagger, Erin Heatherton, Eva Herzigova, Flavia de Oliveira, Freja Beha Erichsen, Hannelore Knuts, Isabeli Fontana, Liya Kebede, Lily Cole, Lily Donaldson, Lisa Cant, Lydia Hearst, Mini Anden, Miranda Kerr, Tiiu Kuik, Heather Marks, Hanne Gaby Odiele, Caroline Trentini, Egle Tvirbutaite, Anne Vyalitsyna, Amy Wesson, Caroline Winberg, Raquel Zimmermann, among many more.	/m/03nsssq	Hannelore_Knuts	364	379	/base/fashionmodels/fashion_model,/film/actor,/people/person
UltraMegalore, Group exhibition curated by Hannelore Knuts at Modemuseum Hasselt, Belgium, 2010	UltraMegalore, Group exhibition curated by Hannelore Knuts at Modemuseum Hasselt, Belgium, 2010	/m/03nsssq	Hannelore_Knuts	43	58	/base/fashionmodels/fashion_model,/film/actor,/people/person
She also appeared on the cover of the January 2011 edition of Elle France and the Spring/Summer 2011 cover of Grey Magazine, shot by Ellen Von Unwerth, following in the footsteps of the likes of Karolina Kurkova, Constance Jablonski, Hannelore Knuts and Karlie Kloss.	She also appeared on the cover of the January 2011 edition of Elle France and the Spring/Summer 2011 cover of Grey Magazine, shot by Ellen Von Unwerth, following in the footsteps of the likes of Karolina Kurkova, Constance Jablonski, Hannelore Knuts and Karlie Kloss.	/m/03nsssq	Hannelore_Knuts	234	249	/base/fashionmodels/fashion_model,/film/actor,/people/person
Lepage began his photographic career in Paris in 1980 and made his first exhibition of portraits of the French actress isabelle Adjani in 1983. His early editorial work was featured in magazines such as Depeche Mode, 20 ans, Jill Magazine, Marie-Claire, Vogue UK... and Condé Nast Publications Publications in Italy. He photographed many top models including Naomi Campbell, Gisele Bündchen, Hannelore Knuts, Lara Stone, Rianne ten Haken and Kirsten Owen.	He photographed many top models including Naomi Campbell, Gisele Bündchen, Hannelore Knuts, Lara Stone, Rianne ten Haken and Kirsten Owen.	/m/03nsssq	Hannelore_Knuts	75	90	/base/fashionmodels/fashion_model,/film/actor,/people/person
In 2009 to celebrate its 20th anniversary, the French fashion association ANDAM gave Jean-François Lepage free rein to interpret the vision of the fashion awards prize winners, Martin Margiela, Viktor & Rolf, Jeremy Scott and Gareth Pugh..., publishing a photography essay of the model Hannelore Knuts in the book "Modernes": 20 years of contemporary fashion.	In 2009 to celebrate its 20th anniversary, the French fashion association ANDAM gave Jean-François Lepage free rein to interpret the vision of the fashion awards prize winners, Martin Margiela, Viktor & Rolf, Jeremy Scott and Gareth Pugh..., publishing a photography essay of the model Hannelore Knuts in the book "Modernes": 20 years of contemporary fashion.	/m/03nsssq	Hannelore_Knuts	286	301	/base/fashionmodels/fashion_model,/film/actor,/people/person
